ID,Timestamp,X,Y,Z
2807,2024-09-06 14:07:34.893+00:00,0.256,-0.206,10.118
2807,2024-09-06 14:07:35.055+00:00,0.287,-0.208,10.104
2807,2024-09-06 14:07:35.215+00:00,0.273,-0.218,10.106
2807,2024-09-06 14:07:35.376+00:00,0.268,-0.22,10.104
2807,2024-09-06 14:07:35.535+00:00,0.29,-0.204,10.108
2807,2024-09-06 14:07:35.696+00:00,0.271,-0.204,10.116
2807,2024-09-06 14:07:35.856+00:00,0.275,-0.182,10.127
2807,2024-09-06 14:07:36.016+00:00,0.239,-0.211,10.096
2807,2024-09-06 14:07:36.176+00:00,0.278,-0.189,10.127
2807,2024-09-06 14:07:36.335+00:00,0.254,-0.175,10.127
2807,2024-09-06 14:07:36.496+00:00,0.211,-0.098,10.116
2807,2024-09-06 14:07:36.651+00:00,0.237,-0.086,10.113
2807,2024-09-06 14:07:36.816+00:00,0.28,-0.189,10.111
2807,2024-09-06 14:07:36.973+00:00,0.242,-0.148,10.108
2807,2024-09-06 14:07:37.133+00:00,0.261,-0.17,10.12
2807,2024-09-06 14:07:37.292+00:00,0.273,-0.225,10.111
2807,2024-09-06 14:07:37.456+00:00,0.235,-0.206,10.104
2807,2024-09-06 14:07:37.612+00:00,0.22,-0.168,10.12
2807,2024-09-06 14:07:37.772+00:00,0.297,-0.148,10.183
2807,2024-09-06 14:07:37.932+00:00,0.23,-0.182,10.197
2807,2024-09-06 14:07:38.094+00:00,0.204,-0.297,10.127
2807,2024-09-06 14:07:38.256+00:00,0.287,-0.16,10.06
2807,2024-09-06 14:07:38.414+00:00,0.33,-0.508,10.353
2807,2024-09-06 14:07:38.576+00:00,0.316,-0.053,10.068
2807,2024-09-06 14:07:38.736+00:00,0.141,0.445,10.173
2807,2024-09-06 14:07:38.893+00:00,-0.153,0.338,9.941
2807,2024-09-06 14:07:39.052+00:00,0.105,0.089,10.379
2807,2024-09-06 14:07:39.216+00:00,0.263,-0.237,9.898
2807,2024-09-06 14:07:39.373+00:00,-0.005,-1.022,9.467
2807,2024-09-06 14:07:39.533+00:00,0.965,-1.137,10.501
2807,2024-09-06 14:07:39.696+00:00,0.256,0.405,10.041
2807,2024-09-06 14:07:39.854+00:00,0.381,-0.189,10.235
2807,2024-09-06 14:07:40.013+00:00,0.16,-0.005,10.07
2807,2024-09-06 14:07:40.173+00:00,0.108,-0.192,10.391
2807,2024-09-06 14:07:40.335+00:00,0.493,-0.57,10.336
2807,2024-09-06 14:07:40.496+00:00,1.511,-0.079,10.309
2807,2024-09-06 14:07:40.655+00:00,0.292,0.041,10.302
2807,2024-09-06 14:07:40.814+00:00,0.359,0.144,10.056
2807,2024-09-06 14:07:40.973+00:00,0.584,-0.287,10.13
2807,2024-09-06 14:07:41.133+00:00,0.232,-0.213,9.819
2807,2024-09-06 14:07:41.292+00:00,0.321,-0.124,10.108
2807,2024-09-06 14:07:41.452+00:00,0.378,-0.144,10.12
2807,2024-09-06 14:07:41.612+00:00,0.292,-0.158,10.144
2807,2024-09-06 14:07:41.776+00:00,0.304,-0.103,10.06
2807,2024-09-06 14:07:41.936+00:00,0.261,-0.266,10.132
2807,2024-09-06 14:07:42.092+00:00,0.218,-0.249,10.101
2807,2024-09-06 14:07:42.252+00:00,0.259,-0.338,11.025
2807,2024-09-06 14:07:42.412+00:00,0.034,-0.429,10.087
2807,2024-09-06 14:07:42.576+00:00,0.194,-0.065,10.135
2807,2024-09-06 14:07:42.735+00:00,0.443,-0.012,10.072
2807,2024-09-06 14:07:42.894+00:00,0.395,-0.275,9.886
2807,2024-09-06 14:07:43.055+00:00,0.417,-0.141,10.058
2807,2024-09-06 14:07:43.215+00:00,0.373,-0.098,10.199
2807,2024-09-06 14:07:43.372+00:00,0.251,-0.139,10.139
2807,2024-09-06 14:07:43.534+00:00,0.192,-0.213,10.144
2807,2024-09-06 14:07:43.695+00:00,0.227,-0.261,10.02
2807,2024-09-06 14:07:43.856+00:00,0.297,-0.249,10.032
2807,2024-09-06 14:07:44.016+00:00,0.326,-0.206,10.104
2807,2024-09-06 14:07:44.174+00:00,0.309,-0.153,10.106
2807,2024-09-06 14:07:44.334+00:00,0.261,-0.148,10.099
2807,2024-09-06 14:07:44.492+00:00,0.247,-0.194,10.12
2807,2024-09-06 14:07:44.655+00:00,0.256,-0.227,10.108
2807,2024-09-06 14:07:44.812+00:00,0.283,-0.237,10.118
2807,2024-09-06 14:07:44.973+00:00,0.318,-0.213,10.065
2807,2024-09-06 14:07:45.132+00:00,0.292,-0.187,10.044
2807,2024-09-06 14:07:45.294+00:00,0.292,-0.175,10.135
2807,2024-09-06 14:07:45.454+00:00,0.268,-0.175,10.127
2807,2024-09-06 14:07:45.614+00:00,0.251,-0.201,10.851
2807,2024-09-06 14:07:45.773+00:00,0.237,-0.196,10.187
2807,2024-09-06 14:07:45.933+00:00,0.271,-0.201,10.135
2807,2024-09-06 14:07:46.092+00:00,0.304,-0.208,10.082
2807,2024-09-06 14:07:46.252+00:00,0.333,-0.208,10.063
2807,2024-09-06 14:07:46.415+00:00,0.278,-0.201,10.101
2807,2024-09-06 14:07:46.574+00:00,0.244,-0.194,10.106
2807,2024-09-06 14:07:46.736+00:00,0.254,-0.182,10.099
2807,2024-09-06 14:07:46.895+00:00,0.266,-0.175,10.108
2807,2024-09-06 14:07:47.052+00:00,0.309,-0.218,10.132
2807,2024-09-06 14:07:47.215+00:00,0.294,-0.218,10.118
2807,2024-09-06 14:07:47.376+00:00,0.283,-0.206,10.089
2807,2024-09-06 14:07:47.532+00:00,0.271,-0.192,10.101
2807,2024-09-06 14:07:47.695+00:00,0.261,-0.177,10.123
2807,2024-09-06 14:07:47.854+00:00,0.261,-0.184,10.116
2807,2024-09-06 14:07:48.016+00:00,0.273,-0.187,10.111
2807,2024-09-06 14:07:48.174+00:00,0.28,-0.196,10.118
2807,2024-09-06 14:07:48.334+00:00,0.292,-0.192,10.094
2807,2024-09-06 14:07:48.496+00:00,0.283,-0.213,10.106
2807,2024-09-06 14:07:48.656+00:00,0.292,-0.184,10.195
2807,2024-09-06 14:07:48.812+00:00,0.271,-0.177,10.027
2807,2024-09-06 14:07:48.973+00:00,0.314,-0.196,10.096
2807,2024-09-06 14:07:49.136+00:00,0.28,-0.225,10.125
2807,2024-09-06 14:07:49.296+00:00,0.261,-0.22,10.108
2807,2024-09-06 14:07:49.452+00:00,0.266,-0.218,10.116
2807,2024-09-06 14:07:49.612+00:00,0.321,-0.204,10.046
2807,2024-09-06 14:07:49.775+00:00,0.314,-0.16,9.922
2807,2024-09-06 14:07:49.936+00:00,0.278,-0.225,10.108
2807,2024-09-06 14:07:50.092+00:00,0.283,-0.206,10.97
2807,2024-09-06 14:07:50.252+00:00,0.259,-0.247,9.941
2807,2024-09-06 14:07:50.412+00:00,0.294,-0.177,10.036
2807,2024-09-06 14:07:50.570+00:00,0.297,-0.153,10.125
2807,2024-09-06 14:07:50.731+00:00,0.283,-0.136,9.938
2807,2024-09-06 14:07:50.894+00:00,0.237,-0.187,10.072
2807,2024-09-06 14:07:51.055+00:00,0.268,-0.235,10.116
2807,2024-09-06 14:07:51.216+00:00,0.273,-0.237,9.986
2807,2024-09-06 14:07:51.373+00:00,0.302,-0.184,10.06
2807,2024-09-06 14:07:51.536+00:00,0.292,-0.16,10.123
2807,2024-09-06 14:07:51.696+00:00,0.271,-0.182,10.096
2807,2024-09-06 14:07:51.853+00:00,0.237,-0.196,10.096
2807,2024-09-06 14:07:52.016+00:00,0.261,-0.196,10.113
2807,2024-09-06 14:07:52.176+00:00,0.292,-0.204,10.096
2807,2024-09-06 14:07:52.334+00:00,0.302,-0.206,10.075
2807,2024-09-06 14:07:52.495+00:00,0.297,-0.196,10.118
2807,2024-09-06 14:07:52.654+00:00,0.273,-0.196,10.111
2807,2024-09-06 14:07:52.812+00:00,0.256,-0.182,10.111
2807,2024-09-06 14:07:52.973+00:00,0.259,-0.189,10.123
2807,2024-09-06 14:07:53.136+00:00,0.28,-0.199,10.132
2807,2024-09-06 14:07:53.296+00:00,0.302,-0.206,10.087
2807,2024-09-06 14:07:53.455+00:00,0.28,-0.215,10.106
2807,2024-09-06 14:07:53.613+00:00,0.283,-0.218,10.106
2807,2024-09-06 14:07:53.774+00:00,0.278,-0.206,10.123
2807,2024-09-06 14:07:53.936+00:00,0.263,-0.175,10.108
2807,2024-09-06 14:07:54.093+00:00,0.283,-0.187,10.094
2807,2024-09-06 14:07:54.256+00:00,0.28,-0.189,10.104
2807,2024-09-06 14:07:54.413+00:00,0.285,-0.213,10.151
2807,2024-09-06 14:07:54.576+00:00,0.294,-0.208,10.12
2807,2024-09-06 14:07:54.733+00:00,0.271,-0.206,10.116
2807,2024-09-06 14:07:54.895+00:00,0.28,-0.189,10.096
2807,2024-09-06 14:07:55.056+00:00,0.29,-0.184,10.111
2807,2024-09-06 14:07:55.216+00:00,0.271,-0.192,10.132
2807,2024-09-06 14:07:55.376+00:00,0.271,-0.199,10.104
2807,2024-09-06 14:07:55.533+00:00,0.268,-0.204,10.12
2807,2024-09-06 14:07:55.695+00:00,0.285,-0.213,10.113
2807,2024-09-06 14:07:55.854+00:00,0.273,-0.192,10.092
2807,2024-09-06 14:07:56.016+00:00,0.273,-0.206,10.106
2807,2024-09-06 14:07:56.172+00:00,0.29,-0.208,10.08
2807,2024-09-06 14:07:56.335+00:00,0.268,-0.192,10.111
2807,2024-09-06 14:07:56.495+00:00,0.28,-0.201,10.12
2807,2024-09-06 14:07:56.655+00:00,0.271,-0.201,10.137
2807,2024-09-06 14:07:56.814+00:00,0.271,-0.189,10.111
2807,2024-09-06 14:07:56.972+00:00,0.29,-0.213,10.139
2807,2024-09-06 14:07:57.132+00:00,0.28,-0.199,10.111
2807,2024-09-06 14:07:57.295+00:00,0.271,-0.192,10.104
2807,2024-09-06 14:07:57.456+00:00,0.285,-0.199,10.118
2807,2024-09-06 14:07:57.613+00:00,0.28,-0.182,10.096
2807,2024-09-06 14:07:57.775+00:00,0.278,-0.184,10.12
2807,2024-09-06 14:07:57.936+00:00,0.294,-0.182,10.12
2807,2024-09-06 14:07:58.096+00:00,0.278,-0.218,10.113
2807,2024-09-06 14:07:58.254+00:00,0.278,-0.187,10.104
2807,2024-09-06 14:07:58.413+00:00,0.275,-0.187,10.084
2807,2024-09-06 14:07:58.576+00:00,0.287,-0.187,10.106
2807,2024-09-06 14:07:58.736+00:00,0.28,-0.187,10.116
2807,2024-09-06 14:07:58.892+00:00,0.263,-0.187,10.106
2807,2024-09-06 14:07:59.052+00:00,0.275,-0.199,10.111
2807,2024-09-06 14:07:59.215+00:00,0.273,-0.184,10.104
2807,2024-09-06 14:07:59.372+00:00,0.283,-0.208,10.092
2807,2024-09-06 14:07:59.532+00:00,0.275,-0.194,10.096
2807,2024-09-06 14:07:59.696+00:00,0.268,-0.182,10.111
2807,2024-09-06 14:07:59.852+00:00,0.268,-0.182,10.101
2807,2024-09-06 14:08:00.016+00:00,0.268,-0.213,10.101
2807,2024-09-06 14:08:00.176+00:00,0.28,-0.175,10.111
2807,2024-09-06 14:08:00.332+00:00,0.256,-0.192,10.101
2807,2024-09-06 14:08:00.496+00:00,0.275,-0.187,10.111
2807,2024-09-06 14:08:00.654+00:00,0.28,-0.194,10.108
2807,2024-09-06 14:08:00.812+00:00,0.285,-0.189,10.113
2807,2024-09-06 14:08:00.975+00:00,0.266,-0.199,10.116
2807,2024-09-06 14:08:01.133+00:00,0.266,-0.196,10.087
2807,2024-09-06 14:08:01.296+00:00,0.28,-0.194,10.123
2807,2024-09-06 14:08:01.455+00:00,0.273,-0.199,10.096
2807,2024-09-06 14:08:01.615+00:00,0.278,-0.187,10.096
2807,2024-09-06 14:08:01.772+00:00,0.275,-0.192,10.101
2807,2024-09-06 14:08:01.936+00:00,0.266,-0.189,10.099
2807,2024-09-06 14:08:02.092+00:00,0.28,-0.196,10.094
2807,2024-09-06 14:08:02.252+00:00,0.278,-0.196,10.099
2807,2024-09-06 14:08:02.413+00:00,0.283,-0.18,10.111
2807,2024-09-06 14:08:02.574+00:00,0.275,-0.196,10.099
2807,2024-09-06 14:08:02.736+00:00,0.273,-0.187,10.104
2807,2024-09-06 14:08:02.892+00:00,0.266,-0.192,10.108
2807,2024-09-06 14:08:03.055+00:00,0.263,-0.208,10.108
2807,2024-09-06 14:08:03.216+00:00,0.278,-0.206,10.099
2807,2024-09-06 14:08:03.376+00:00,0.275,-0.208,10.108
2807,2024-09-06 14:08:03.534+00:00,0.299,-0.199,10.111
2807,2024-09-06 14:08:03.691+00:00,0.268,-0.187,10.104
2807,2024-09-06 14:08:03.853+00:00,0.271,-0.201,10.099
2807,2024-09-06 14:08:04.015+00:00,0.28,-0.184,10.106
2807,2024-09-06 14:08:04.176+00:00,0.28,-0.204,10.099
2807,2024-09-06 14:08:04.335+00:00,0.287,-0.199,10.101
2807,2024-09-06 14:08:04.493+00:00,0.285,-0.199,10.108
2807,2024-09-06 14:08:04.656+00:00,0.271,-0.182,10.101
2807,2024-09-06 14:08:04.814+00:00,0.28,-0.211,10.101
2807,2024-09-06 14:08:04.974+00:00,0.285,-0.204,10.12
2807,2024-09-06 14:08:05.133+00:00,0.271,-0.182,10.099
2807,2024-09-06 14:08:05.296+00:00,0.285,-0.187,10.113
2807,2024-09-06 14:08:05.456+00:00,0.275,-0.196,10.113
2807,2024-09-06 14:08:05.615+00:00,0.271,-0.199,10.113
2807,2024-09-06 14:08:05.773+00:00,0.273,-0.199,10.096
2807,2024-09-06 14:08:05.935+00:00,0.268,-0.199,10.087
2807,2024-09-06 14:08:06.096+00:00,0.278,-0.196,10.111
2807,2024-09-06 14:08:06.253+00:00,0.28,-0.192,10.116
2807,2024-09-06 14:08:06.416+00:00,0.285,-0.196,10.116
2807,2024-09-06 14:08:06.576+00:00,0.273,-0.204,10.099
2807,2024-09-06 14:08:06.735+00:00,0.28,-0.196,10.104
2807,2024-09-06 14:08:06.895+00:00,0.275,-0.199,10.125
2807,2024-09-06 14:08:07.055+00:00,0.275,-0.204,10.092
2807,2024-09-06 14:08:07.214+00:00,0.29,-0.199,10.12
2807,2024-09-06 14:08:07.372+00:00,0.28,-0.208,10.116
2807,2024-09-06 14:08:07.535+00:00,0.273,-0.184,10.111
2807,2024-09-06 14:08:07.696+00:00,0.271,-0.218,10.118
2807,2024-09-06 14:08:07.856+00:00,0.275,-0.196,10.116
2807,2024-09-06 14:08:08.013+00:00,0.266,-0.192,10.099
2807,2024-09-06 14:08:08.175+00:00,0.28,-0.184,10.106
2807,2024-09-06 14:08:08.335+00:00,0.266,-0.204,10.113
2807,2024-09-06 14:08:08.494+00:00,0.28,-0.199,10.101
2807,2024-09-06 14:08:08.656+00:00,0.275,-0.187,10.113
2807,2024-09-06 14:08:08.812+00:00,0.283,-0.215,10.123
2807,2024-09-06 14:08:08.971+00:00,0.28,-0.211,10.101
2807,2024-09-06 14:08:09.135+00:00,0.283,-0.201,10.106
2807,2024-09-06 14:08:09.296+00:00,0.278,-0.211,10.108
2807,2024-09-06 14:08:09.455+00:00,0.275,-0.192,10.106
2807,2024-09-06 14:08:09.616+00:00,0.278,-0.194,10.106
2807,2024-09-06 14:08:09.772+00:00,0.278,-0.189,10.13
2807,2024-09-06 14:08:09.936+00:00,0.263,-0.184,10.127
2807,2024-09-06 14:08:10.093+00:00,0.271,-0.211,10.094
2807,2024-09-06 14:08:10.256+00:00,0.287,-0.196,10.101
2807,2024-09-06 14:08:10.413+00:00,0.266,-0.189,10.123
2807,2024-09-06 14:08:10.574+00:00,0.28,-0.204,10.111
2807,2024-09-06 14:08:10.732+00:00,0.275,-0.194,10.12
2807,2024-09-06 14:08:10.896+00:00,0.275,-0.201,10.123
2807,2024-09-06 14:08:11.053+00:00,0.278,-0.196,10.104
2807,2024-09-06 14:08:11.214+00:00,0.275,-0.187,10.104
2807,2024-09-06 14:08:11.373+00:00,0.287,-0.189,10.099
2807,2024-09-06 14:08:11.536+00:00,0.28,-0.204,10.113
2807,2024-09-06 14:08:11.696+00:00,0.28,-0.196,10.127
2807,2024-09-06 14:08:11.855+00:00,0.273,-0.211,10.099
2807,2024-09-06 14:08:12.015+00:00,0.271,-0.192,10.127
2807,2024-09-06 14:08:12.176+00:00,0.261,-0.182,10.12
2807,2024-09-06 14:08:12.336+00:00,0.271,-0.175,10.106
2807,2024-09-06 14:08:12.496+00:00,0.271,-0.18,10.13
2807,2024-09-06 14:08:12.652+00:00,0.278,-0.194,10.104
2807,2024-09-06 14:08:12.816+00:00,0.263,-0.206,10.104
2807,2024-09-06 14:08:12.973+00:00,0.271,-0.189,10.094
2807,2024-09-06 14:08:13.136+00:00,0.29,-0.199,10.116
2807,2024-09-06 14:08:13.296+00:00,0.273,-0.201,10.118
2807,2024-09-06 14:08:13.453+00:00,0.278,-0.192,10.125
2807,2024-09-06 14:08:13.614+00:00,0.278,-0.182,10.106
2807,2024-09-06 14:08:13.773+00:00,0.268,-0.218,10.116
2807,2024-09-06 14:08:13.936+00:00,0.278,-0.189,10.12
2807,2024-09-06 14:08:14.095+00:00,0.266,-0.194,10.113
2807,2024-09-06 14:08:14.252+00:00,0.285,-0.199,10.104
2807,2024-09-06 14:08:14.412+00:00,0.268,-0.196,10.101
2807,2024-09-06 14:08:14.575+00:00,0.273,-0.189,10.116
2807,2024-09-06 14:08:14.732+00:00,0.266,-0.187,10.123
2807,2024-09-06 14:08:14.896+00:00,0.271,-0.201,10.101
2807,2024-09-06 14:08:15.055+00:00,0.283,-0.184,10.108
2807,2024-09-06 14:08:15.215+00:00,0.273,-0.211,10.123
2807,2024-09-06 14:08:15.374+00:00,0.283,-0.199,10.092
2807,2024-09-06 14:08:15.535+00:00,0.273,-0.192,10.12
2807,2024-09-06 14:08:15.696+00:00,0.278,-0.194,10.118
2807,2024-09-06 14:08:15.856+00:00,0.28,-0.194,10.111
2807,2024-09-06 14:08:16.016+00:00,0.271,-0.196,10.125
2807,2024-09-06 14:08:16.172+00:00,0.271,-0.184,10.113
2807,2024-09-06 14:08:16.332+00:00,0.266,-0.194,10.111
2807,2024-09-06 14:08:16.495+00:00,0.275,-0.196,10.101
2807,2024-09-06 14:08:16.655+00:00,0.271,-0.196,10.113
2807,2024-09-06 14:08:16.816+00:00,0.278,-0.196,10.094
2807,2024-09-06 14:08:16.972+00:00,0.275,-0.208,10.101
2807,2024-09-06 14:08:17.133+00:00,0.259,-0.182,10.108
2807,2024-09-06 14:08:17.292+00:00,0.275,-0.182,10.106
2807,2024-09-06 14:08:17.452+00:00,0.275,-0.199,10.118
2807,2024-09-06 14:08:17.615+00:00,0.28,-0.192,10.101
2807,2024-09-06 14:08:17.774+00:00,0.278,-0.211,10.113
2807,2024-09-06 14:08:17.936+00:00,0.271,-0.199,10.116
2807,2024-09-06 14:08:18.095+00:00,0.239,-0.23,9.876
2807,2024-09-06 14:08:18.269+00:00,0.273,-0.208,10.036
2807,2024-09-06 14:08:18.413+00:00,0.285,-0.204,10.056
2807,2024-09-06 14:08:18.576+00:00,0.268,-0.192,10.123
2807,2024-09-06 14:08:18.735+00:00,0.28,-0.192,10.113
2807,2024-09-06 14:08:18.896+00:00,0.266,-0.192,10.101
2807,2024-09-06 14:08:19.055+00:00,0.261,-0.218,9.967
2807,2024-09-06 14:08:19.216+00:00,0.266,-0.194,10.082
2807,2024-09-06 14:08:19.375+00:00,0.283,-0.189,10.118
2807,2024-09-06 14:08:19.535+00:00,0.304,-0.199,10.099
2807,2024-09-06 14:08:19.696+00:00,0.273,-0.196,10.125
2807,2024-09-06 14:08:19.855+00:00,0.271,-0.218,10.108
2807,2024-09-06 14:08:20.016+00:00,0.227,-0.215,9.929
2807,2024-09-06 14:08:20.174+00:00,0.261,-0.204,10.07
2807,2024-09-06 14:08:20.336+00:00,0.278,-0.189,10.07
2807,2024-09-06 14:08:20.496+00:00,0.294,-0.18,10.113
2807,2024-09-06 14:08:20.655+00:00,0.278,-0.184,10.113
2807,2024-09-06 14:08:20.814+00:00,0.239,-0.218,10.027
2807,2024-09-06 14:08:20.973+00:00,0.254,-0.206,10.058
2807,2024-09-06 14:08:21.132+00:00,0.287,-0.194,10.08
2807,2024-09-06 14:08:21.296+00:00,0.28,-0.175,10.113
2807,2024-09-06 14:08:21.452+00:00,0.275,-0.187,10.07
2807,2024-09-06 14:08:21.616+00:00,0.263,-0.211,10.118
2807,2024-09-06 14:08:21.772+00:00,0.275,-0.206,10.123
2807,2024-09-06 14:08:21.934+00:00,0.275,-0.201,10.125
2807,2024-09-06 14:08:22.096+00:00,0.285,-0.189,10.104
2807,2024-09-06 14:08:22.256+00:00,0.28,-0.196,10.099
2807,2024-09-06 14:08:22.413+00:00,0.28,-0.18,10.163
2807,2024-09-06 14:08:22.573+00:00,0.261,-0.189,10.147
2807,2024-09-06 14:08:22.733+00:00,0.268,-0.199,10.113
2807,2024-09-06 14:08:22.894+00:00,0.273,-0.206,10.101
2807,2024-09-06 14:08:23.052+00:00,0.271,-0.177,10.111
2807,2024-09-06 14:08:23.213+00:00,0.28,-0.201,10.092
2807,2024-09-06 14:08:23.375+00:00,0.292,-0.201,10.104
2807,2024-09-06 14:08:23.532+00:00,0.254,-0.189,10.104
2807,2024-09-06 14:08:23.696+00:00,0.287,-0.201,10.123
2807,2024-09-06 14:08:23.854+00:00,0.278,-0.201,10.096
2807,2024-09-06 14:08:24.014+00:00,0.283,-0.189,10.094
2807,2024-09-06 14:08:24.173+00:00,0.275,-0.204,10.139
2807,2024-09-06 14:08:24.336+00:00,0.268,-0.211,10.106
2807,2024-09-06 14:08:24.494+00:00,0.271,-0.194,10.104
2807,2024-09-06 14:08:24.653+00:00,0.278,-0.196,10.137
2807,2024-09-06 14:08:24.812+00:00,0.287,-0.184,10.072
2807,2024-09-06 14:08:24.973+00:00,0.273,-0.192,10.101
2807,2024-09-06 14:08:25.132+00:00,0.283,-0.182,10.113
2807,2024-09-06 14:08:25.295+00:00,0.275,-0.201,10.106
2807,2024-09-06 14:08:25.454+00:00,0.283,-0.204,10.096
2807,2024-09-06 14:08:25.612+00:00,0.273,-0.204,10.089
2807,2024-09-06 14:08:25.772+00:00,0.287,-0.199,10.094
2807,2024-09-06 14:08:25.933+00:00,0.266,-0.201,10.108
2807,2024-09-06 14:08:26.095+00:00,0.268,-0.196,10.116
2807,2024-09-06 14:08:26.255+00:00,0.268,-0.196,10.094
2807,2024-09-06 14:08:26.416+00:00,0.273,-0.204,10.084
2807,2024-09-06 14:08:26.576+00:00,0.28,-0.199,10.108
2807,2024-09-06 14:08:26.736+00:00,0.275,-0.206,10.108
2807,2024-09-06 14:08:26.896+00:00,0.283,-0.204,10.118
2807,2024-09-06 14:08:27.055+00:00,0.283,-0.194,10.092
2807,2024-09-06 14:08:27.212+00:00,0.283,-0.199,10.101
2807,2024-09-06 14:08:27.376+00:00,0.266,-0.206,10.108
2807,2024-09-06 14:08:27.530+00:00,0.28,-0.199,10.111
2807,2024-09-06 14:08:27.695+00:00,0.273,-0.194,10.104
2807,2024-09-06 14:08:27.851+00:00,0.268,-0.189,10.104
2807,2024-09-06 14:08:28.014+00:00,0.285,-0.184,10.12
2807,2024-09-06 14:08:28.172+00:00,0.268,-0.184,10.092
2807,2024-09-06 14:08:28.333+00:00,0.271,-0.182,10.108
2807,2024-09-06 14:08:28.496+00:00,0.283,-0.196,10.144
2807,2024-09-06 14:08:28.653+00:00,0.275,-0.196,10.104
2807,2024-09-06 14:08:28.813+00:00,0.285,-0.194,10.106
2807,2024-09-06 14:08:28.976+00:00,0.28,-0.194,10.104
2807,2024-09-06 14:08:29.132+00:00,0.268,-0.204,10.108
2807,2024-09-06 14:08:29.295+00:00,0.271,-0.199,10.084
2807,2024-09-06 14:08:29.455+00:00,0.28,-0.206,10.104
2807,2024-09-06 14:08:29.616+00:00,0.278,-0.187,10.111
2807,2024-09-06 14:08:29.774+00:00,0.285,-0.208,10.113
2807,2024-09-06 14:08:29.936+00:00,0.278,-0.194,10.104
2807,2024-09-06 14:08:30.096+00:00,0.278,-0.206,10.07
2807,2024-09-06 14:08:30.256+00:00,0.266,-0.211,10.111
2807,2024-09-06 14:08:30.413+00:00,0.285,-0.206,10.113
2807,2024-09-06 14:08:30.575+00:00,0.275,-0.211,10.123
2807,2024-09-06 14:08:30.734+00:00,0.28,-0.192,10.135
2807,2024-09-06 14:08:30.896+00:00,0.271,-0.213,10.106
